TF_A,TF_B,Signal_C,Kinase_D,Cytokine_E,Apoptosis_F,Metabolism_G,Stress_H,Proliferation_I,Inflammation_J,Housekeeping_K,Noise_L
-0.8071272606378683,-0.1754103326201951,-0.3146297010377597,-0.17946488035638136,0.2894637477503944,-0.4239157096879693,-0.5407557140924518,-1.1423956026765238,-0.27076401268411987,-0.4134185058068656,0.17267442749812645,-0.8016501721597983
1.095209604581643,0.5969376208220689,0.60911910928077,0.33592565184800205,-0.09791361641670245,0.7581477839806057,1.7522575806392842,1.1956513062358096,0.6621472135717011,-0.4392955427356465,-0.1580313587738168,-0.850274456906172
1.4963645054274968,1.2926460756475067,1.4125163043208524,2.0151165923113186,2.148618890911529,-1.4797102832375386,1.3593695290576497,1.514006290941517,2.2216591155730154,2.1120572114390472,1.3641556788730378,0.6447877167675677
0.31209007837963093,0.15809451866416563,0.6455852150315612,0.552780173908301,0.5133370412545907,-0.41395386397414846,1.660395410074519,1.4487692361517097,1.3020641547103746,-0.5818956968582316,-0.5832035895507749,0.4049380893252955
-1.0491477008918066,-1.5612336316542184,-1.151371751489922,-1.182447573837751,-1.3420037791539865,0.5288289530911736,-0.8789729822402595,-0.6143774268127721,0.010784572503847022,-1.6929233446013938,0.13471298357279562,0.7502337240028321
2.1965032428799374,0.6695541275346173,1.7965989636090456,1.9310627197264547,1.7520730417295414,-0.2474907513028327,0.6888180137637733,0.44889556817448495,0.3300433835170459,-0.06750452466941041,-0.14288552747698008,-1.5151489040257484
-0.44778094290028214,-1.1770731152753606,-0.8571399821825931,-0.37284606292382844,-0.4040814517675176,-0.2988205166702624,-0.621741844674854,-0.6533989286196467,0.2051742477401293,-2.013941770755771,-0.35836202810390155,-0.29766669847084176
-1.1033905508484907,0.016635015522892916,-0.9418354197760427,-0.9913662504764568,-0.9011991089567601,0.07657202297499625,-1.0502456582755522,-1.1616025250317374,-2.481733547954925,-0.1966975736915123,0.22397420638590126,-1.3196512298921435
0.7948139196523598,-0.15240966120412913,0.6871235522105249,0.43555330579781115,0.3704674116865725,-0.5093521786027614,1.7770114003937327,0.42921206233299375,0.3491783843520661,0.8497697534413106,-0.04854698284419918,0.5152396974200381
-1.6415735986163735,-0.11240994128852219,-1.630449185342995,-1.039536691833285,-1.4372569686299304,1.3375216071578595,-1.7044416828227975,-1.893448373785956,-1.4919637254637799,-1.6119919353374896,0.14868774948572297,-1.0159362281927231
-0.896895592235303,-0.6963290228404964,-0.7912074831046975,-0.9880332889827701,-0.6837767841583455,-0.0491081171148673,-0.6587426187098038,-0.8503823898142192,-0.47459930195024674,-0.18020114468455034,0.6142728743342204,2.4406568154419626
0.5092874731418197,0.8329884012155504,0.8805638592706602,0.611941049788324,0.45701585941380296,-0.33169817862927387,1.2128628044718268,1.1056838021913618,1.4792023957417921,0.44729712923020054,1.9835002387711616,-1.2718459205813992
0.20821718906940484,-0.224089810204571,-0.3004920656874324,-0.31963654232987154,-0.8753756903926998,0.7082446624865413,0.08347178933927991,0.33595725513840335,1.4547989044943972,-1.4262256034169416,-0.4832635835209383,2.2811363144999244
-0.8777465724056899,-0.349912431253791,-0.5320104041479448,-1.207390487725056,-1.5752299571847164,0.4185481703294599,-1.4628661888502161,-0.8926073681453127,-0.8204847871220801,-2.8802193875446807,-0.5058792787358634,-0.34487782969812647
-1.1004256238777623,-0.010970770289929741,-1.0890004310811048,-0.5898776995888811,-0.7608030022523463,1.2023958610677747,-0.7248705913874928,-0.153094439124534,-0.4567038519508951,-1.6725750426112775,-1.5660385820477,-0.7398074077041917
0.7969053195432726,1.5633701294580447,0.5127192796719778,0.8326178312716739,1.3910800394985217,-2.006834706807233,0.6176827806633187,1.2067269124268556,1.1417908412151432,0.8849401954018067,1.22574104073629,0.2481934684365098
0.3567300701657941,-0.681927425731376,0.5466355045905661,0.3713905126587844,0.6470986777629937,-0.1453811895214831,0.2825735289274843,-0.16344824583417963,1.1560177808975116,0.9634078551331948,0.5708527578432778,1.0143182246341016
1.8339346225127113,-0.2483666663453207,1.2710139929341766,0.747643064246519,0.9055876230176261,-1.3314142956712112,0.3820273195201984,0.1491825885226003,0.5502244829204815,1.2349279636315376,-0.7819098515010352,-0.7812181459764023
0.23223271137020718,0.8573390780419714,0.062146636748287645,0.3933873665048712,-0.08239498715178578,1.3702483087185022,0.567710275462794,0.6206067128155414,0.3777200045547963,0.7253514694333021,1.241472358786738,0.5137213726082426
-0.16346451656365324,-0.3584602192308232,0.20758895359714782,-0.24194951333752285,-0.2472762232233636,0.5604948166400175,-0.46877357218565424,-1.082246331487402,0.17297372272531297,0.10664763374122532,-2.069778914327986,0.5893001432481167
0.12277117316791444,-0.43009793777098826,-0.11846448482047572,-0.1779662553754624,0.09227467901130716,1.128692928570078,0.1277535274944241,0.012530052592144994,-0.4184060324570792,0.44454250895615766,-0.8606542497885882,0.2726220513263684
-0.4314411226294062,-0.11811468089545563,-0.03434376970141275,-0.8249896332635033,-0.46722534875354854,1.2045356999175034,0.44944453236462445,0.22040442316431627,-0.06249847073805038,-0.17417829971639867,-0.4127344836260589,-0.029922901770883525
0.4403445977391052,0.9542773940275802,0.57383319571793,0.07136704691419146,-0.13072334125375218,-1.0570351920295613,0.22538791293821217,0.1747958218126185,0.9290644321883228,-0.43720739803571634,1.5483418732413503,0.09497423030575501
-2.624195002127852,-2.6069838062361166,-2.6052918284178577,-2.498366924438861,-2.8434589106203174,1.4456998107658494,-2.809870334143356,-2.5743108914216655,-2.8126377942372,-1.9730767036488568,1.1104704745927392,1.0778516908140738
1.2291714984104807,1.5690474925603797,1.5425720689786586,1.3296873380118739,1.790451727934399,-1.4489284026984688,0.7493754786737881,0.7110616540078939,-1.5464630563306248,0.955795008909161,-0.570132502385962,-0.6083030443787593
